,,,,,,,,,,,,,,,,,,,,,,Reload,,,Reload,,,Reload,,,,,,,,,,,,,,,
Steven Huang,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal National Party of Queensland,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Moreton,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,QLD,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-1.9,Swing,,N,n/a,n/a,Andrea,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,Yes
Graham Perrett,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Moreton,https://www.aph.gov.au/Senators_and_Members,QLD,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/OR/Perrett_46P.pdf?la=en&hash=52EB621F6D30CE3094EC2BD7519C847E9B96FCF1,Unknown,,5/1/1966,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HVP,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HVP,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HVP,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HVP,1.9,Swing,,Y,2007,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HVP,Greg,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Politics,Politics,Teachers,Law,Yes
Laura Hughes,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,New England,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-17.6,Unlikely,,N,n/a,n/a,Nick,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Barnaby Joyce,https://www.aph.gov.au/Senators_and_Members,Male ,,The Nationals,https://www.aph.gov.au/Senators_and_Members,New England,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Nationals,n/a,n/a,n/a,Unknown,,17/04/1967,https://dailynewscatcher.com/barnaby-joyce/,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=e5d,Management and Commerce,https://www.theage.com.au/national/the-power-of-one-in-the-bush-20050416-gdzzlp.html,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=e5d,17.6,Safe,,Y,2004,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=e5d,Trudy,TRUE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Accountancy,Banking and Finance,Banking and Finance,Managers,Accounting,Yes
Katrina Wark,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Newcastle,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Unknown,,Unknown,,Other,https://www.linkedin.com/in/katrina-wark-262828120/?originalSubdomain=au,-13.8,Unlikely,,N,n/a,n/a,Malcolm,FALSE,FALSE,,,,,Unknown,,Health ,Health ,Community and personal service workers,Unknown,
Sharon Claydon,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Newcastle,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Left - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/CF/Claydon_46P.pdf?la=en&hash=E8B47F9BFEBAC39E942F04B28F9EFCA262E02764,Unknown,,26/04/1964,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=248181,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=248181,Society and culture (incl Law),https://www.sharonclaydon.com/about,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=248181,13.8,Safe,,Y,2013,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=248181,Trudy,TRUE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Anthropology,Disability support worker. social anthropologist. electorate office - no dates,Disability support worker. social anthropologist. electorate office - no dates,Community and personal service workers,Anthropology,Yes
Sam Birrell,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,The Nationals,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Nicholls,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,VIC,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Nationals,n/a,n/a,n/a,Unknown,,Unknown,,Postgraduate,https://www.linkedin.com/in/sam-birrell-72327019/,Agriculture. environmental and related studies,https://www.linkedin.com/in/sam-birrell-72327019/,Other,https://www.linkedin.com/in/sam-birrell-72327019/,20,Safe,https://www.theguardian.com/australia-news/ng-interactive/2022/apr/10/australian-election-2022-seat-explorer,N,n/a,n/a,Malcolm,FALSE,FALSE,Why Yes when not the incumbent?,,,Master Degree Level,Postgraduate Degree,Agriculture / MBA,Agronomist / CEO,Agronomist / CEO,Managers,Agriculture / MBA,Yes
Steve Brooks,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Nicholls,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,VIC,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,1/1/84,https://www.stevebrooks.com.au/about,Bachelor Degree,https://www.stevebrooks.com.au/about,Education,https://www.stevebrooks.com.au/about,Other,https://www.stevebrooks.com.au/about,-20,Unlikely,,N,n/a,n/a,Malcolm,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Education ,Teacher / Farmer,Teacher / Farmer,Farmer,Education ,
Bill Lodwick,https://www.aec.gov.au/election/candidates.htm,Male ,,Australian Labor Party,https://www.aec.gov.au/election/candidates.htm,Nicholls,https://www.aec.gov.au/election/candidates.htm,VIC,https://www.aec.gov.au/election/candidates.htm,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-20,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Catherine Renshaw,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,North Sydney,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Bachelor Degree,https://www.linkedin.com/in/catherine-renshaw-b7686651/?originalSubdomain=au,Society and culture (incl Law),https://www.alp.org.au/our-people/our-people/catherine-renshaw/,Lawyers,https://www.linkedin.com/in/catherine-renshaw-b7686651/?originalSubdomain=au,-9.3,Unlikely,,N,n/a,n/a,Malcolm,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law,Law,Law,Lawyers,Law,
Trent Zimmerman,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,North Sydney,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Modern/Moderate Liberals,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,15/10/1968,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=203092,Up to Year 12 or Equiv,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=203092,n/a,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=203092,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=203092,9.3,Safe,,Y,2015,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=203092,Malcolm,FALSE,FALSE,,,,Year 12 or lower,Year 12 or lower,n/a,Politics,Politics,Political Staffers,n/a,Yes
Shaneane Weldon,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,O'Connor,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,WA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-15.4,Unlikely,,N,n/a,n/a,Stan,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,
Rick Wilson,https://www.aph.gov.au/Senators_and_Members,Male ,,Liberal Party of Australia,https://www.aph.gov.au/Senators_and_Members,O'Connor,https://www.aph.gov.au/Senators_and_Members,WA,https://www.aph.gov.au/Senators_and_Members,National Right - Liberal,https://www.smh.com.au/politics/federal/who-s-who-in-the-liberals-left-right-and-centre-factions-20210303-p577gv.html,n/a,n/a,Unknown,,02/01/1966,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=198084,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=198084,Management and Commerce,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=198084,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=198084,15.4,Safe,,Y,2013,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=198084,Ben,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Business,Farming,Farming,Farmer,Business,Yes
Milton Dick,https://www.aph.gov.au/Senators_and_Members,Male ,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Oxley,https://www.aph.gov.au/Senators_and_Members,QLD,https://www.aph.gov.au/Senators_and_Members,Right - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,Australian Workers' Union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/CF/Dick_46P.pdf?la=en&hash=34DCB51C8B8A3EBF39B9999C7E37900C60152612,Unknown,,21/7/1972,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=53517,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=53517,Society and culture (incl Law),https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=53517,Political,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=53517,6.4,Safe,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=53517,Ben,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Arts,Politics,Politics,Political Staffers,Arts,Yes
Kyle Mcmillen,https://www.aec.gov.au/election/candidates.htm,Male ,,Liberal National Party of Queensland,https://www.aec.gov.au/election/candidates.htm,Oxley,https://www.aec.gov.au/election/candidates.htm,QLD,https://www.aec.gov.au/election/candidates.htm,Unknown,,n/a,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-6.4,Unlikely,,N,n/a,,New,,,,,,,,,,,,,
Patrick Deegan,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Page,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Bachelor Degree,https://www.linkedin.com/in/patrick-deegan-270316113/,Society and culture (incl Law),https://www.linkedin.com/in/patrick-deegan-270316113/,Other,https://www.linkedin.com/in/patrick-deegan-270316113/,-9.4,Unlikely,,N,n/a,n/a,Malcolm,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Social Science,Community Services / Social Welfare,Community Services / Social Welfare,Community and personal service workers,Social Science,
Kevin Hogan,https://www.aph.gov.au/Senators_and_Members,Male ,,The Nationals,https://www.aph.gov.au/Senators_and_Members,Page,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Nationals,n/a,n/a,n/a,Unknown,,11/08/1963,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=218019,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=218019,Society and culture (incl Law),https://www.kevinhogan.com.au/about-kevin/,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=218019,9.4,Safe,,Y,2013,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=218019,Malcolm,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Economics,Banking and Finance,Banking and Finance,Managers,Economics,Yes
Jack Ayoub,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Parkes,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Other,https://2maxfm.com.au/interview-with-jack-ayoub-labour-candidate-for-parkes/,-17,Unlikely,,N,n/a,n/a,Malcolm,FALSE,FALSE,,,,,Unknown,,Student Learning Support Officer ????,Student Learning Support Officer ????,Community and personal service workers,Unknown,
Mark Coulton,https://www.aph.gov.au/Senators_and_Members,Male ,,The Nationals,https://www.aph.gov.au/Senators_and_Members,Parkes,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Nationals,n/a,n/a,n/a,Unknown,,03/02/1958,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWN,Up to Year 12 or Equiv,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWN,n/a,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWN,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWN,17,Safe,https://www.theguardian.com/australia-news/ng-interactive/2022/apr/10/australian-election-2022-seat-explorer,Y,2007,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWN,Malcolm,FALSE,FALSE,,,,Year 12 or lower,Year 12 or lower,n/a,Farmer & grazier,Farmer & grazier,Farmer,n/a,Yes
Maria Kovacic,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Parramatta,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Bachelor Degree,https://www.linkedin.com/in/mariakovacic/details/education/,Management and Commerce,https://www.linkedin.com/in/mariakovacic/details/education/,Other,https://www.linkedin.com/in/mariakovacic/details/education/,-3.5,Swing,,N,n/a,n/a,Malcolm,FALSE,FALSE,,,,Diploma Level,Bachelor Degree,Business Studies,Banking and Finance,Banking and Finance,Managers,Business Studies,Yes
Andrew Charlton,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Male ,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Parramatta,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Postgraduate,https://www.linkedin.com/in/andrew-charlton-30b5bbb8/?originalSubdomain=au,Society and culture (incl Law),https://www.linkedin.com/in/andrew-charlton-30b5bbb8/?originalSubdomain=au,Other,https://www.linkedin.com/in/andrew-charlton-30b5bbb8/?originalSubdomain=au,3.5,Swing,,N,n/a,n/a,Malcolm,FALSE,FALSE,,,,Doctoral Degree Level,Postgraduate Degree,Economics,Management Consulting,Management Consulting,Managers,Economics,Yes
Brooke Vitnell,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Liberal Party of Australia,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Paterson,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,NSW,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,n/a,n/a,Unknown,,Unknown,,Bachelor Degree,https://www.linkedin.com/in/brooke-vitnell-12013012a/?originalSubdomain=au,Society and culture (incl Law),https://www.linkedin.com/in/brooke-vitnell-12013012a/?originalSubdomain=au,Political,https://www.linkedin.com/in/brooke-vitnell-12013012a/details/experience/,-5,Swing,,N,n/a,n/a,Malcolm,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Law / Communications,Politics,Politics,Political Staffers,Law / Communications,Yes
Meryl Swanson,https://www.aph.gov.au/Senators_and_Members,Female,,Australian Labor Party,https://www.aph.gov.au/Senators_and_Members,Paterson,https://www.aph.gov.au/Senators_and_Members,NSW,https://www.aph.gov.au/Senators_and_Members,Right - Labour,https://www.smh.com.au/politics/federal/what-are-labor-s-factions-and-who-s-who-in-the-left-and-right-20210210-p5718j.html,No union,https://www.aph.gov.au/-/media/03_Senators_and_Members/32_Members/Register/46p/SZ/Swanson_46P.pdf?la=en&hash=EB4A19E45450BFF00D61AD19AD53D574B1BBEF18,Unknown,,03/09/1970,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWN,Bachelor Degree,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWN,Management and Commerce,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWN,Other,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWN,5,Swing,,Y,2016,https://www.aph.gov.au/Senators_and_Members/Parliamentarian?MPID=HWN,Malcolm,FALSE,FALSE,,,,Bachelor Degree Level,Bachelor Degree Level,Commerce,Radio broadcaster,Radio broadcaster,Journalists,Commerce,Yes
Tracey Roberts,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Female,,Australian Labor Party,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Pearce,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,WA,https://www.abc.net.au/news/elections/federal/2022/guide/candidates,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,Unknown,,-5.2,Swing,,N,n/a,n/a,Stan,FALSE,FALSE,,,,,Unknown,,,Unknown,,Unknown,Yes
